,rand_smi,cano_smi,Y
6582,C1(=O)NCC(=O)N1CCCCN1CCN(CC1)c1cc(C)ccc1,Cc1cccc(N2CCN(CCCCN3C(=O)CNC3=O)CC2)c1,2.9360000000000004
6583,N(=O)N1CCCC1C(=O)OCC,CCOC(=O)C1CCCN1N=O,1.537
6584,n1(n(C)c2CCCCc2c1=O)-c1ccccc1,Cn1c2c(c(=O)n1-c1ccccc1)CCCC2,2.182
6585,O=C(ON=C1CSCCS1)NC,CNC(=O)ON=C1CSCCS1,4.138
6586,c1(ccncc1)C(OCC(C(C)c1ccc(cc1)-c1c(cccc1)F)=O)=O,CC(C(=O)COC(=O)c1ccncc1)c1ccc(-c2ccccc2F)cc1,2.492
6587,C(C(CC)(C(O)=O)c1c2c(cccc2)ccc1)C,CCC(CC)(C(=O)O)c1cccc2ccccc12,2.351
6588,C(CN1CCN(CC1)c1nnc(Cl)cc1)=Cc1ccccc1,Clc1ccc(N2CCN(CC=Cc3ccccc3)CC2)nn1,2.814
6589,O=NN(C)CCCl,CN(CCCl)N=O,3.746
6590,O=C(c1ccc(c(OC)c1)OCC(O)CO)CC,CCC(=O)c1ccc(OCC(O)CO)c(OC)c1,2.191
6591,C(=CC=C)C=CCCCCC,C=CC=CC=CCCCCC,1.298
6592,CCOC(=O)c1cnn(C)c1-n1cnc2ccccc2c1=O,CCOC(=O)c1cnn(C)c1-n1cnc2ccccc2c1=O,2.229
6593,c1ccc2COc3ccc(cc3C(=O)c2c1)CC(=O)O,O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,3.273
6594,c12c(c(c(n1C(c1ccccc1)=O)C)CC(O)=O)cccc2,Cc1c(CC(=O)O)c2ccccc2n1C(=O)c1ccccc1,2.909
6595,O(CC)C(=O)c1c(-n2c(nc3c(cccc3)c2=O)CC)n(C)nc1,CCOC(=O)c1cnn(C)c1-n1c(CC)nc2ccccc2c1=O,2.252
6596,c1cccc(c1)CNNC(Cc1ccccc1)=O,O=C(Cc1ccccc1)NNCc1ccccc1,1.983
6597,n1cccc(C(=O)NCCc2ccc(cc2)O)c1,O=C(NCCc1ccc(O)cc1)c1cccnc1,1.455
6598,CC(C)C(OCC=CC=CC)=O,CC=CC=CCOC(=O)C(C)C,1.527
6599,O(P(=S)(OCC)N(CC)CC(=O)N(CCC)CCC)CC,CCCN(CCC)C(=O)CN(CC)P(=S)(OCC)OCC,2.211
6600,O=C1N(CC(O)N1c1nnc(s1)C(C)(C)C)C,CN1CC(O)N(c2nnc(C(C)(C)C)s2)C1=O,2.221
6601,O=C(NN=Cc1ccc(o1)[N+](=O)[O-])CN1CCOCC1,O=C(CN1CCOCC1)NN=Cc1ccc([N+](=O)[O-])o1,2.827
6602,c1(-c2ccccc2)c(OC(=O)SCCCCCCCC)cc(Cl)nn1,CCCCCCCCSC(=O)Oc1cc(Cl)nnc1-c1ccccc1,2.2840000000000003
6603,c1cccc(C2(c3ccccc3)NC(N(C(OCC)=O)C2=O)=O)c1,CCOC(=O)N1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,1.967
6604,CCc1c(Cl)c(ncn1)NCCOc1c(c(c(CCOCC)cc1)C)C,CCOCCc1ccc(OCCNc2ncnc(CC)c2Cl)c(C)c1C,3.517
6605,CCOP(OCC)(SCCC(F)=C(F)F)=O,CCOP(=O)(OCC)SCCC(F)=C(F)F,3.612
6606,S1C(CC)OC(C)C1=NOC(NC)=O,CCC1OC(C)C(=NOC(=O)NC)S1,4.436
6607,CC1(C(C(=O)C(C(=O)C1)=C(CCC)NOCC=C)C(=O)OC)C,C=CCONC(CCC)=C1C(=O)CC(C)(C)C(C(=O)OC)C1=O,2.156
6608,CCOC(C=CN(C)C)=O,CCOC(=O)C=CN(C)C,1.503
6609,C1N(C(=O)N)CCC(C1)c1ccccc1,NC(=O)N1CCC(c2ccccc2)CC1,2.4130000000000003
6610,C(CNC(C)C)(COc1c2oc(cc2ccc1)C(C)O)O,CC(C)NCC(O)COc1cccc2cc(C(C)O)oc12,2.139
6611,O1C(C(SC1C)=NOC(NC)=O)CC,CCC1OC(C)SC1=NOC(=O)NC,4.163
6612,[N+](=O)([O-])c1cc(c(cc1)Cl)C#N,N#Cc1cc([N+](=O)[O-])ccc1Cl,1.756
6613,ClCCCCCCCCC(=O)O,O=C(O)CCCCCCCCCl,1.808
6614,c12OCc3c(C(c2ccc(c1)C(C(=O)O)C)=O)ccc(c3)Cl,CC(C(=O)O)c1ccc2c(c1)OCc1cc(Cl)ccc1C2=O,4.422
6615,O(N=C1C(C)(OCS1)C)C(NC)=O,CNC(=O)ON=C1SCOC1(C)C,5.009
6616,NC(c1cc(c(cc1)Cl)[N+]([O-])=O)=O,NC(=O)c1ccc(Cl)c([N+](=O)[O-])c1,1.892
6617,O=S1(=O)OCCC1,O=S1(=O)CCCO1,3.087
6618,c12c(C(=O)c3c(cc(C(C)C(O)=O)cc3)OC2)cccc1,CC(C(=O)O)c1ccc2c(c1)OCc1ccccc1C2=O,3.919
6619,n12c(c(CCN3CCC(c4noc5cc(F)ccc54)CC3)c(C)nc2CCCC1)=O,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,3.86
6620,c1c(cc2c(c1)nc(s2)N=Nc1ccc(cc1C)N(CC)CCC#N)S(C)(=O)=O,CCN(CCC#N)c1ccc(N=Nc2nc3ccc(S(C)(=O)=O)cc3s2)c(C)c1,3.029
6621,c1(ccccc1S)O,Oc1ccccc1S,2.8510000000000004
6622,N(C(=O)C=C)COCC(C)C,C=CC(=O)NCOCC(C)C,2.201
6623,C(Cl)(=C1C(=O)C2(C(C3CC2C=C3)(C1=O)Cl)Cl)Cl,O=C1C(=C(Cl)Cl)C(=O)C2(Cl)C3C=CC(C3)C12Cl,2.053
6624,c1(ccncc1)N(C)C,CN(C)c1ccncc1,2.689
6625,CC1OC(SC1=NOC(NC)=O)C,CNC(=O)ON=C1SC(C)OC1C,4.657
6626,c1cccc(n1)C(C)=O,CC(=O)c1ccccn1,1.725
6627,c1cc(c(C(Nc2cccc(OC(C)C)c2)=O)cc1)C,Cc1ccccc1C(=O)Nc1cccc(OC(C)C)c1,1.43
6628,O=C(NC)ON=C1SCCOC1C,CNC(=O)ON=C1SCCOC1C,4.532
6629,C(#N)Sc1ccc(cc1)C(O)=O,N#CSc1ccc(C(=O)O)cc1,3.334
6630,C(c1ccccc1)(C)CO,CC(CO)c1ccccc1,1.7719999999999998
6631,CCC1C(=NOC(=O)NC)SCCO1,CCC1OCCSC1=NOC(=O)NC,4.06
6632,c1ccccc1C(=O)NC(Cc1ccc(cc1)OCCN(CC)CC)C(=O)N(CCC)CCC,CCCN(CCC)C(=O)C(Cc1ccc(OCCN(CC)CC)cc1)NC(=O)c1ccccc1,2.767
6633,C(=O)(NC)Oc1cccc2C(C(C)(Oc12)C)=O,CNC(=O)Oc1cccc2c1OC(C)(C)C2=O,2.902
6634,o1c(cc(n1)NC(=O)N(C)C)C(C)(C)C,CN(C)C(=O)Nc1cc(C(C)(C)C)on1,2.525
6635,O(C(=O)NC)N=C1C(C)(OCCS1)C,CNC(=O)ON=C1SCCOC1(C)C,5.561
6636,c12OC(NCc2cccc1)=O,O=C1NCc2ccccc2O1,2.152
6637,c1cc2cc(C(=O)O)ccc2cc1O,O=C(O)c1ccc2cc(O)ccc2c1,1.786
6638,CC(Cc1ccccc1)NC(=O)Cn1c(=O)ccc(n1)-c1ccccc1,CC(Cc1ccccc1)NC(=O)Cn1nc(-c2ccccc2)ccc1=O,2.42
6639,C1N2CCc3c4c(cccc4)[nH]c3C2C(CC)(CO)CC1,CCC1(CO)CCCN2CCc3c([nH]c4ccccc34)C21,2.375
6640,C1(=C(CCCCC)C(CC1)=O)C,CCCCCC1=C(C)CCC1=O,1.823
6641,C(C(Cl)(Cl)C(Cl)Cl)Cl,ClCC(Cl)(Cl)C(Cl)Cl,2.422
6642,C(C(C)(O)C)(c1ccc(cc1)OCCO)=O,CC(C)(O)C(=O)c1ccc(OCCO)cc1,1.74
6643,c1ccc(cc1)CC(C)N(CC=C)C(=O)Cn1nc(C)ccc1=O,C=CCN(C(=O)Cn1nc(C)ccc1=O)C(C)Cc1ccccc1,2.279
6644,c1(n(-c2ccccc2)nc(c1)C)N,Cc1cc(N)n(-c2ccccc2)n1,1.841
6645,C(O)(=O)c1c2c(cc(O)c1O)cccc2,O=C(O)c1c(O)c(O)cc2ccccc12,0.921
6646,ClC(Cl)(Cl)c1c(Cl)c(Cl)c(c(n1)Cl)Cl,Clc1nc(C(Cl)(Cl)Cl)c(Cl)c(Cl)c1Cl,2.259
6647,c1(ccc(cc1)C1(CC[N+](CCC(C(=O)N(C)C)(c2ccccc2)c2ccccc2)([O-])CC1)O)Cl,CN(C)C(=O)C(CC[N+]1([O-])CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,3.457
6648,N(C)C(C#N)C,CNC(C)C#N,3.244
6649,c1(OC)ccc(cc1)-c1ccc(=O)n(n1)CC(N(C)C(Cc1ccccc1)C)=O,COc1ccc(-c2ccc(=O)n(CC(=O)N(C)C(C)Cc3ccccc3)n2)cc1,2.525
6650,C1CN(CC)c2c(C1)cccc2,CCN1CCCc2ccccc21,1.958
6651,c1(-c2ccccc2)nn(c(=O)cc1)CC(=O)N(C(C)Cc1ccc(OC)c(OC)c1)C,COc1ccc(CC(C)N(C)C(=O)Cn2nc(-c3ccccc3)ccc2=O)cc1OC,2.542
6652,c1c(c(ccc1[N+]([O-])=O)NS(c1ccc(Cl)c(C(F)(F)F)c1)(=O)=O)Cl,O=[N+]([O-])c1ccc(NS(=O)(=O)c2ccc(Cl)c(C(F)(F)F)c2)c(Cl)c1,3.498
6653,c1c(cccc1)-c1cc(c(O)cc1)N,Nc1cc(-c2ccccc2)ccc1O,1.913
6654,O(C=C)CCOCC1OC1,C=COCCOCC1CO1,1.771
6655,C(C(N(C(C)Cc1ccccc1)C(C)C)=O)n1nc(ccc1=O)-c1ccccc1,CC(C)N(C(=O)Cn1nc(-c2ccccc2)ccc1=O)C(C)Cc1ccccc1,2.33
6656,CCCCCCOc1ccc(cc1)NNC=O,CCCCCCOc1ccc(NNC=O)cc1,2.518
6657,c1ccccc1C(=O)c1ccc(cc1)O,O=C(c1ccccc1)c1ccc(O)cc1,1.215
6658,c1nccc(c1)C1Cc2c(CC1)c(C(C)=O)c(=O)[nH]c2C,CC(=O)c1c2c(c(C)[nH]c1=O)CC(c1ccncc1)CC2,3.283
6659,c1(=O)n(CC(NC(Cc2ccccc2)C)=O)nc(cc1)C,Cc1ccc(=O)n(CC(=O)NC(C)Cc2ccccc2)n1,2.335
6660,c1cccc(c1)C(c1ccc(C)cc1C(=O)O)=O,Cc1ccc(C(=O)c2ccccc2)c(C(=O)O)c1,1.632
6661,O(C)[SiH](C)OC,CO[SiH](C)OC,1.3430000000000002
6662,CC(C(CCc1ccc(cc1)Cl)(O)Cn1cncn1)(C)C,CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,1.963
6663,c1c(Cc2ccc(OC(C(OCC)=O)(CC)C)cc2)ccc(Cl)c1,CCOC(=O)C(C)(CC)Oc1ccc(Cc2ccc(Cl)cc2)cc1,1.586
6664,c1c(C(SC)=NOC(=O)NC)ccc(Cl)c1,CNC(=O)ON=C(SC)c1ccc(Cl)cc1,2.587
6665,c1(Cl)ccc(C(=O)c2ccccc2)c(C(=O)O)c1,O=C(O)c1cc(Cl)ccc1C(=O)c1ccccc1,1.848
6666,c1ccc2c(C(=O)C(C2=O)c2c(cccc2Cl)Cl)c1,O=C1c2ccccc2C(=O)C1c1c(Cl)cccc1Cl,2.792
6667,c1(c(c(C(C)(C)C)cc(C=C2C(N(CC2)OC)=O)c1)O)C(C)(C)C,CON1CCC(=Cc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)C1=O,3.314
6668,O=[N+]([O-])C(F)([N+]([O-])=O)COCOCC(F)([N+]([O-])=O)[N+](=O)[O-],O=[N+]([O-])C(F)(COCOCC(F)([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],2.125
6669,c1(NC(c2cc(cc(c2O)Cl)Cl)=O)cc(c(cc1)Cl)Cl,O=C(Nc1ccc(Cl)c(Cl)c1)c1cc(Cl)cc(Cl)c1O,3.16
6670,c1c(C(=O)C)c(cc(c1)Oc1c(cc(C(=O)O)cc1I)I)I,CC(=O)c1ccc(Oc2c(I)cc(C(=O)O)cc2I)cc1I,2.139
6671,C1(=O)C(CC)(C(=O)NC(=O)N1)C(C=CC)C,CC=CC(C)C1(CC)C(=O)NC(=O)NC1=O,4.05
6672,n1c(ncc(Cc2cc(c(c(c2)OC)N(C)C)OC)c1N)N,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1N(C)C,2.335
6673,C1COCCN1C(Nc1c2ccccc2ncc1[N+](=O)[O-])=N,N=C(Nc1c([N+](=O)[O-])cnc2ccccc12)N1CCOCC1,1.877
6674,C(Cl)C(C)(c1c(nnc(c1)Cl)Cl)C,CC(C)(CCl)c1cc(Cl)nnc1Cl,2.379
6675,CC1C(O)CC2(OC1C(C(OC)C(C)C(O)=O)C)CCC(C)(C1CCC(O1)(C1OC(C3OC(CO)(C(C)CC3C)O)CC1C)CC)O2,CCC1(C2OC(C3OC(O)(CO)C(C)CC3C)CC2C)CCC(C2(C)CCC3(CC(O)C(C)C(C(C)C(OC)C(C)C(=O)O)O3)O2)O1,3.827
6676,C(CCCCCCCCCOC(=O)c1cc(c(O)c(c1)O)O)CC,CCCCCCCCCCCCOC(=O)c1cc(O)c(O)c(O)c1,1.831
6677,c1ccc2oc(c(c(c2c1)O)C1c2ccccc2CC(C1)c1ccc(cc1)-c1ccccc1)=O,O=c1oc2ccccc2c(O)c1C1CC(c2ccc(-c3ccccc3)cc2)Cc2ccccc21,5.815
6678,C1OCCN(C1)CCCNc1n[nH]c2ccccc12,c1ccc2c(NCCCN3CCOCC3)n[nH]c2c1,2.456
6679,P(OCC)(OCC)(=O)SCC,CCOP(=O)(OCC)SCC,3.866
6680,c1c(COC2OC(CO)C(O)C(O)C2O)oc2c(c1=O)c(OC)c1ccoc1c2,COc1c2ccoc2cc2oc(COC3OC(CO)C(O)C(O)C3O)cc(=O)c12,2.444
6681,c1(O)c(C2c3ccccc3CC(c3ccc(-c4ccc(Br)cc4)cc3)C2)c(oc2ccccc21)=O,O=c1oc2ccccc2c(O)c1C1CC(c2ccc(-c3ccc(Br)cc3)cc2)Cc2ccccc21,6.515
6682,c1c(N(CC)CC)ccc(C=[N+](c2ccc(cc2)C(OCCCC)=O)[O-])c1,CCCCOC(=O)c1ccc([N+]([O-])=Cc2ccc(N(CC)CC)cc2)cc1,2.186
6683,C(OC(=O)C(C#N)Br)C,CCOC(=O)C(Br)C#N,2.66
6684,O(C(=O)C=C1N(CC)C(=O)C(S1)N1CCCCC1)CC,CCOC(=O)C=C1SC(N2CCCCC2)C(=O)N1CC,1.962
6685,O(c1c(ccc(Cl)c1C(OCCN(CCOC(=O)c1c(OC)c(Cl)ccc1Cl)c1ccccc1)=O)Cl)C,COc1c(Cl)ccc(Cl)c1C(=O)OCCN(CCOC(=O)c1c(Cl)ccc(Cl)c1OC)c1ccccc1,1.672
6686,C1(O)C(O)C(OC2C(O)C(C(C(CO)O2)OC2C(C(O)C(C(O2)C)NC2C(C(C(C(=C2)CO)O)O)O)O)O)C(CO)OC1O,CC1OC(OC2C(CO)OC(OC3C(CO)OC(O)C(O)C3O)C(O)C2O)C(O)C(O)C1NC1C=C(CO)C(O)C(O)C1O,1.43
6687,C(CN(C)C)C(=O)N(C)C,CN(C)CCC(=O)N(C)C,1.722
6688,CNC(=O)C=C,C=CC(=O)NC,2.252
6689,c1c(cccn1)CNC(c1cc(C(N)=O)ccc1OC)=O,COc1ccc(C(N)=O)cc1C(=O)NCc1cccnc1,2.219
6690,N(C)(CCSP(OCC(C)C)(C)=O)C,CC(C)COP(C)(=O)SCCN(C)C,5.404
6691,C(C)=CC#N,CC=CC#N,2.604
6692,C1c2c(NC)n(nc2CCC1)C,CNc1c2c(nn1C)CCCC2,1.951
6693,c1cc(ccc1C(C)C(=O)OC)-c1cscc1,COC(=O)C(C)c1ccc(-c2ccsc2)cc1,2.024
6694,C(C1CCCCC1)(C)O,CC(O)C1CCCCC1,1.786
6695,c1cc(-n2c(CF)nc3ccc(cc3c2=O)N)c(C)cc1,Cc1ccccc1-n1c(CF)nc2ccc(N)cc2c1=O,3.056
6696,c1(ccc(cc1COCCN(CC)CC)Br)OC,CCN(CC)CCOCc1cc(Br)ccc1OC,3.158
6697,c1c(Cl)cc(c(CCl)c1Cl)Cl,ClCc1c(Cl)cc(Cl)cc1Cl,1.874
6698,C1CCNC2C1=CC1CC2CN2CCCCC12,C1=C2CCCNC2C2CC1C1CCCCN1C2,2.685
6699,Brc1c(c(cc(Br)c1)COCCN(CC)CC)OCCCCC,CCCCCOc1c(Br)cc(Br)cc1COCCN(CC)CC,3.11
6700,C(NC)(C)Cc1ccc(cc1)Cl,CNC(C)Cc1ccc(Cl)cc1,3.2230000000000003
6701,O(P(=S)(OC)N)C,COP(N)(=S)OC,2.537
6702,C(=NCCCCCCN=Cc1occc1)c1ccco1,C(=NCCCCCCN=Cc1ccco1)c1ccco1,2.745
6703,n1ccsc1Oc1ccc(cc1)C(C)C(O)=O,CC(C(=O)O)c1ccc(Oc2nccs2)cc1,3.266
6704,O(c1ccc(cc1)-c1c2c(oc(=O)c1-c1ccccc1)cc(OC)cc2)CC(O)CNCCCC,CCCCNCC(O)COc1ccc(-c2c(-c3ccccc3)c(=O)oc3cc(OC)ccc23)cc1,2.9760000000000004
6705,C1(=O)N(c2ccccc2Cl)C(C=C1)=O,O=C1C=CC(=O)N1c1ccccc1Cl,2.6010000000000004
6706,c12ncnc-1nc[nH]c2NCc1ccccc1,c1ccc(CNc2[nH]cnc3ncnc2-3)cc1,2.025
6707,c1c(c(c([N+]([O-])=O)cc1[N+](=O)[O-])Nc1c(cc([N+]([O-])=O)cc1)[N+]([O-])=O)C(C)(C)C,CC(C)(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],5.307
6708,[nH]1nc(-c2ccccc2)c2c(c1=O)noc2C,Cc1onc2c(=O)[nH]nc(-c3ccccc3)c12,2.356
6709,c12n(cnc1n(C)c(n(CCC)c2=O)=O)CCCCC(O)C,CCCn1c(=O)c2c(ncn2CCCCC(C)O)n(C)c1=O,2.385
6710,C(c1c[nH]c2ccccc21)C(NC(C)=O)C(O)=O,CC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,1.215
6711,n1cncc(c1)C(c1ccc(cc1)OC(F)(F)F)(C(C)C)O,CC(C)C(O)(c1ccc(OC(F)(F)F)cc1)c1cncnc1,2.644
6712,Brc1ccc(OCCCCC)c(COCCN(CC)CC)c1,CCCCCOc1ccc(Br)cc1COCCN(CC)CC,3.0660000000000003
6713,n1oc(C)c(C(=O)c2ccccc2)c1C(=O)OCC,CCOC(=O)c1noc(C)c1C(=O)c1ccccc1,2.414
6714,c1ccc2Sc3c(N(CCCN4CCOCC4)c2c1)cc(C(C)=O)cc3,CC(=O)c1ccc2c(c1)N(CCCN1CCOCC1)c1ccccc1S2,2.168
6715,c12c(OCc3ccccc3C2=O)ccc(c1)C(C(=O)O)C,CC(C(=O)O)c1ccc2c(c1)C(=O)c1ccccc1CO2,3.337
6716,S(CSP(OCC)(=S)OCC)P(=O)(OCC)OCC,CCOP(=O)(OCC)SCSP(=S)(OCC)OCC,4.021
6717,c12ccccc1C(=O)c1c(ccc(c1C2=O)N)NC,CNc1ccc(N)c2c1C(=O)c1ccccc1C2=O,1.703
6718,C(F)(c1cccc(c1)C(c1ccccc1)(CC)O)(F)F,CCC(O)(c1ccccc1)c1cccc(C(F)(F)F)c1,2.0980000000000003
6719,C1(C(=O)NC2CCCC2)=CNC=C(C1c1c(cccc1)[N+]([O-])=O)C(=O)OCCCCCCCCC,CCCCCCCCCOC(=O)C1=CNC=C(C(=O)NC2CCCC2)C1c1ccccc1[N+](=O)[O-],4.684
6720,c1c(S(C)(=O)=O)ccc(-c2nc3ccccn3c2)c1,CS(=O)(=O)c1ccc(-c2cn3ccccc3n2)cc1,1.866
6721,O=C1C(C(c2ccccc2)=NN1c1ccccc1)C=O,O=CC1C(=O)N(c2ccccc2)N=C1c1ccccc1,2.525
6722,c1cccc(c1)N1C(C(C(=N1)C)C=O)=O,CC1=NN(c2ccccc2)C(=O)C1C=O,2.451
6723,C(=NOCC=CCl)(CC)C1=C(O)CC(CC(C)SCC)CC1=O,CCSC(C)CC1CC(=O)C(C(CC)=NOCC=CCl)=C(O)C1,2.423
6724,c1(Sc2ccc(cc2)[N+]([O-])=O)ccc(cc1)[N+]([O-])=O,O=[N+]([O-])c1ccc(Sc2ccc([N+](=O)[O-])cc2)cc1,2.268
6725,c1cccc(c1)C(=O)c1c2CCC(C(=O)O)c2ccc1,O=C(c1ccccc1)c1cccc2c1CCC2C(=O)O,3.812
6726,c1(C)ccc(cc1)C(c1cccc2c1CCC2C(=O)O)=O,Cc1ccc(C(=O)c2cccc3c2CCC3C(=O)O)cc1,3.06
6727,C(N(CC)CC)(O)c1c([nH]n(c1=O)-c1ccccc1)C,CCN(CC)C(O)c1c(C)[nH]n(-c2ccccc2)c1=O,2.571
6728,C1C2CCC1(C(C2)NC(=O)N(C)C)Cl,CN(C)C(=O)NC1CC2CCC1(Cl)C2,2.219
6729,C1CN(C(C=C(c2ccc(cc2)Cl)c2ccc(OC)c(OC)c2)=O)CCO1,COc1ccc(C(=CC(=O)N2CCOCC2)c2ccc(Cl)cc2)cc1OC,1.998
6730,c1cc(OCCCC(OCCCCCC(C)C)=O)c(Cl)cc1Cl,CC(C)CCCCCOC(=O)CCCOc1ccc(Cl)cc1Cl,2.859
6731,O(C)c1cc(Cc2c(N)nc(N)nc2)cc(OC)c1Br,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1Br,2.13
6732,C(C(C)c1cc2c(cc1)cc(OC)cc2)(=O)OCCO,COc1ccc2cc(C(C)C(=O)OCCO)ccc2c1,2.2030000000000003
6733,C(c1cc(ccc1N)[N+](=O)[O-])#N,N#Cc1cc([N+](=O)[O-])ccc1N,1.6230000000000002
6734,C1OCCOC2CCCCC2OCCOCCOCCOC2CCCCC2OCCOC1,C1CCC2OCCOCCOCCOC3CCCCC3OCCOCCOCCOC2C1,3.788
6735,CC1(CCCO1)C,CC1(C)CCCO1,1.399
6736,C12CC(Cl)C3C1C(=C(Cl)C2(C(=C3Cl)Cl)Cl)Cl,ClC1=C(Cl)C2(Cl)C(Cl)=C(Cl)C3C1C(Cl)CC32,1.521
6737,c1(cc2c(cc1)cc(cc2)C(C)C(=O)OCCOCCO)OC,COc1ccc2cc(C(C)C(=O)OCCOCCO)ccc2c1,2.698
6738,c1c(c(N(COC(C)C)C(CCl)=O)c(cc1)C)C,Cc1cccc(C)c1N(COC(C)C)C(=O)CCl,2.442
6739,O=C1OCCCCC1C,CC1CCCCOC1=O,1.133
6740,c1ccc(cc1C(=O)Oc1c(C#N)ccc(OC(=O)c2ccccc2)n1)C(n1c(=O)n(cc(F)c1=O)COCC)=O,CCOCn1cc(F)c(=O)n(C(=O)c2cccc(C(=O)Oc3nc(OC(=O)c4ccccc4)ccc3C#N)c2)c1=O,2.48
6741,[O-][N+](c1ccc(O)c(CNCCCl)c1)=O,O=[N+]([O-])c1ccc(O)c(CNCCCl)c1,3.965
6742,C(C)(Nc1nc(Cl)c(cc1)[N+]([O-])=O)=O,CC(=O)Nc1ccc([N+](=O)[O-])c(Cl)n1,2.046
6743,C1OC1COCC(C)(COCC1OC1)C,CC(C)(COCC1CO1)COCC1CO1,1.682
6744,C(CCCCCC)#COC(=O)OCC,CCCCCCC#COC(=O)OCC,1.842
6745,[O-][N+](=O)c1cc(c(OC)cc1)CNCCCl,COc1ccc([N+](=O)[O-])cc1CNCCCl,3.941
6746,C(C(COP(OCC(CC)CCCC)(OCCCO)=O)CC)CCC,CCCCC(CC)COP(=O)(OCCCO)OCC(CC)CCCC,1.527
6747,CCOc1c(CNCCCl)cc([N+]([O-])=O)cc1,CCOc1ccc([N+](=O)[O-])cc1CNCCCl,4.015
6748,N(c1ccc(N=Nc2cc(Br)ccc2)cc1)(C)C,CN(C)c1ccc(N=Nc2cccc(Br)c2)cc1,1.369
6749,O(c1ccc2c(c1)oc(c(-c1ccccc1)c2-c1ccc(cc1)OCC(CNC(C)C)O)=O)C,COc1ccc2c(-c3ccc(OCC(O)CNC(C)C)cc3)c(-c3ccccc3)c(=O)oc2c1,2.662
6750,O1COCC1COCC1COCO1,C1OCC(COCC2COCO2)O1,1.568
6751,C(=C)C(OCCCCCCCC(C)C)=O,C=CC(=O)OCCCCCCCC(C)C,1.295
6752,O(c1c(Cl)c(C)ccc1C(C)C)C(NC)=O,CNC(=O)Oc1c(C(C)C)ccc(C)c1Cl,2.985
6753,C1C(O1)COc1ccc(cc1)C1c2ccc(cc2OC(C)(C)C1c1ccccc1)OC,COc1ccc2c(c1)OC(C)(C)C(c1ccccc1)C2c1ccc(OCC2CO2)cc1,2.717
6754,c1cc(ccc1CCC(=O)C)-c1ccccc1,CC(=O)CCc1ccc(-c2ccccc2)cc1,2.338
6755,CCC(COC(C1=C(CCCC1)C(OCC(CC)CCCC)=O)=O)CCCC,CCCCC(CC)COC(=O)C1=C(C(=O)OCC(CC)CCCC)CCCC1,0.539
6756,CNC(=O)OC1C(C(C)C)CCC(C1)C,CNC(=O)OC1CC(C)CCC1C(C)C,2.931
6757,c1c(OCC2CO2)ccc(C2C(C(C)(Oc3c2ccc(c3)OC)C)c2ccccc2)c1,COc1ccc2c(c1)OC(C)(C)C(c1ccccc1)C2c1ccc(OCC2CO2)cc1,2.717
6758,c1cc(ccc1OC(C(=O)OCCON=C(C)C)C)Oc1cnc2c(n1)ccc(Cl)c2,CC(C)=NOCCOC(=O)C(C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,1.948
6759,C1N2CCO[Si](c3cccc(c3)Cl)(OC1)OCC2,Clc1cccc([Si]23OCCN(CCO2)CCO3)c1,4.255
6760,C1(C2(CCC(C2)C1(C)C)C)OC(=O)NC,CNC(=O)OC1C2(C)CCC(C2)C1(C)C,2.6260000000000003
6761,c1cc(O)c(cc1)S(=O)(O)=O,O=S(=O)(O)c1ccccc1O,1.962
6762,C(C)(Cc1ccccc1)NC(c1ccccc1)C#N,CC(Cc1ccccc1)NC(C#N)c1ccccc1,3.823
6763,c1c(ccc(Cc2ccc(C)cc2)c1)C,Cc1ccc(Cc2ccc(C)cc2)cc1,1.713
6764,CC1(NC(C)(C)CC(N=CN(c2nc(N(C=NC3CC(NC(C)(C)C3)(C)C)C3CC(NC(C3)(C)C)(C)C)nc(n2)N(CC)CC)C2CC(C)(C)NC(C2)(C)C)C1)C,CCN(CC)c1nc(N(C=NC2CC(C)(C)NC(C)(C)C2)C2CC(C)(C)NC(C)(C)C2)nc(N(C=NC2CC(C)(C)NC(C)(C)C2)C2CC(C)(C)NC(C)(C)C2)n1,2.982
6765,OCc1c2c(c([nH]n1)=O)c(c(C(=O)OCC)c(c2)C)C,CCOC(=O)c1c(C)cc2c(CO)n[nH]c(=O)c2c1C,2.198
6766,C(OC(=O)CCCCCCCCCCC)C(C1C(C(O)CO1)O)O,CCCCCCCCCCCC(=O)OCC(O)C1OCC(O)C1O,1.013
6767,ClC1C2(C3CC(C(Cl)C3C=1Cl)C(=C2Cl)Cl)Cl,ClC1=C(Cl)C2(Cl)C(Cl)=C(Cl)C3C(Cl)C1CC32,1.867
