,rand_smi,cano_smi,Y
9838,C1(CCCCC)C(C1)C(=O)N/N=C/c1ccc(cc1)N(C)C,CCCCCC1CC1C(=O)N/N=C/c1ccc(N(C)C)cc1,1
9839,c1ccsc1-c1nnc(/C=C/c2ccccc2)o1,C(=C/c1nnc(-c2cccs2)o1)\c1ccccc1,1
9840,C(NCc1ccc(Br)cc1)CCCC.Cl,CCCCCNCc1ccc(Br)cc1.Cl,0
9841,C(C)CCCCCCCn1cc(c([nH]c1=O)=O)C(C)=O,CCCCCCCCCn1cc(C(C)=O)c(=O)[nH]c1=O,0
9842,c1(-c2n[nH]c(n2)[N+](=O)[O-])cc(ccc1)C,Cc1cccc(-c2n[nH]c([N+](=O)[O-])n2)c1,1
9843,c1c(cccc1)C(NC(c1ccccc1)=O)(c1ccccc1)CC(N(c1ccccc1)C)=O,CN(C(=O)CC(NC(=O)c1ccccc1)(c1ccccc1)c1ccccc1)c1ccccc1,1
9844,O=C(Nc1ccc(cc1)Cl)CSC1C(=O)N(CC(c2ccccc2)c2ccccc2)C(C1)=O,O=C(CSC1CC(=O)N(CC(c2ccccc2)c2ccccc2)C1=O)Nc1ccc(Cl)cc1,1
9845,c1(CCCC)c(cc(-c2cnccc2)n(-c2ccc(Cl)cc2)c1=O)O,CCCCc1c(O)cc(-c2cccnc2)n(-c2ccc(Cl)cc2)c1=O,1
9846,CC(C)CN(CC(C)C)C1=N/C(=C\c2occc2)C(=O)N1c1ccccc1,CC(C)CN(CC(C)C)C1=N/C(=C\c2ccco2)C(=O)N1c1ccccc1,1
9847,O(CC)C(=O)CN1C(C(Sc2n[nH]c(-c3ccc(C)cc3)n2)CCc2ccccc21)=O,CCOC(=O)CN1C(=O)C(Sc2n[nH]c(-c3ccc(C)cc3)n2)CCc2ccccc21,1
9848,Cc1ccccc1Cn1cc(NC(=O)c2cc3n(n2)c(cc(n3)-c2sc(cc2)CC)C(F)(F)F)cn1,CCc1ccc(-c2cc(C(F)(F)F)n3nc(C(=O)Nc4cnn(Cc5ccccc5C)c4)cc3n2)s1,1
9849,c1(N2C(N=C(C32CCCCC3)Nc2ccc(cc2)OC)=S)ccc(cc1)C,COc1ccc(NC2=NC(=S)N(c3ccc(C)cc3)C23CCCCC3)cc1,0
9850,c1(C[C@@H](C(=O)N)NC([C@@H]2CC3(ON=C(c4cccc(c4)NC([C@H]4NC(CC4)=O)=O)C3)CN2C(/C=C/c2c(cccc2F)Cl)=O)=O)cc2c(cccc2)s1,NC(=O)[C@H](Cc1cc2ccccc2s1)NC(=O)[C@@H]1CC2(CC(c3cccc(NC(=O)[C@@H]4CCC(=O)N4)c3)=NO2)CN1C(=O)/C=C/c1c(F)cccc1Cl,1
9851,c1cc(ccc1)C(Nc1cccc(c1)C1=NOC2(CN(C(=O)CCCCC)[C@H](C2)C(N)=O)C1)=O,CCCCCC(=O)N1CC2(CC(c3cccc(NC(=O)c4ccccc4)c3)=NO2)C[C@@H]1C(N)=O,0
9852,N(NC(Nc1ccc(cc1)F)=S)C(Cn1nc([N+]([O-])=O)cc1C)=O,Cc1cc([N+](=O)[O-])nn1CC(=O)NNC(=S)Nc1ccc(F)cc1,0
9853,c1ccc2c(c1)c(cc(-c1cc(ccc1)OCCC)n2)-c1n[nH]c(n1CC)=S,CCCOc1cccc(-c2cc(-c3n[nH]c(=S)n3CC)c3ccccc3n2)c1,1
9854,Brc1oc(C(=O)NNC(=S)Nc2cc(ccc2C)C)cc1,Cc1ccc(C)c(NC(=S)NNC(=O)c2ccc(Br)o2)c1,1
9855,c1cc(SCc2sc(NC(=O)c3ccccc3)nn2)ccc1C,Cc1ccc(SCc2nnc(NC(=O)c3ccccc3)s2)cc1,0
9856,O(CC)C(c1ccc(Cl)c(c1)NC(c1ccc(-c2ccccc2)cc1)=O)=O,CCOC(=O)c1ccc(Cl)c(NC(=O)c2ccc(-c3ccccc3)cc2)c1,0
9857,n1c(C)c2c(n(-c3ccccc3)nc2c([nH]1)=S)C,Cc1n[nH]c(=S)c2nn(-c3ccccc3)c(C)c12,0
9858,n1c(c(C#N)c(cc1-c1ccc(cc1)C)C(F)(F)F)SCC(Nc1ccc(OC)cc1)=O,COc1ccc(NC(=O)CSc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)c2C#N)cc1,1
9859,C(\c1cccc([N+]([O-])=O)c1)=N/NC(c1oc2c(c3c(cccc3)cc2)c1)=O,O=C(N/N=C/c1cccc([N+](=O)[O-])c1)c1cc2c(ccc3ccccc32)o1,0
9860,C(C(NNC(=O)c1ccc(NC(c2c(cccc2)C)=O)cc1)=O)CCOc1ccc(Cl)cc1Cl,Cc1ccccc1C(=O)Nc1ccc(C(=O)NNC(=O)CCCOc2ccc(Cl)cc2Cl)cc1,0
9861,N(C(NNC(CCC)=O)=O)c1ccccc1,CCCC(=O)NNC(=O)Nc1ccccc1,0
9862,c1(C)ccc(cc1)S(N/N=C(\c1ccc(NC(CC)=O)cc1)C)(=O)=O,CCC(=O)Nc1ccc(/C(C)=N\NS(=O)(=O)c2ccc(C)cc2)cc1,1
9863,c1ccccc1NC(CSc1nnc2c(c3ccccc3c3c2cccc3)n1)=O,O=C(CSc1nnc2c3ccccc3c3ccccc3c2n1)Nc1ccccc1,1
9864,O=C(c1c2ccccc2nc(C2CC2)c1)NNC(NCC)=S,CCNC(=S)NNC(=O)c1cc(C2CC2)nc2ccccc12,1
9865,n1(c(C)c(c(n1)C)[N+]([O-])=O)C(C)C(=O)NNC(Nc1cc(ccc1)OC)=S,COc1cccc(NC(=S)NNC(=O)C(C)n2nc(C)c([N+](=O)[O-])c2C)c1,1
9866,C(C)(C)Cc1nc2c(c(c1)C(=O)NNC(NCC)=S)cccc2,CCNC(=S)NNC(=O)c1cc(CC(C)C)nc2ccccc12,1
9867,o1c2ccc3c(c2cc1C(=O)N/N=C/c1cc([N+](=O)[O-])c(cc1)C)cccc3,Cc1ccc(/C=N/NC(=O)c2cc3c(ccc4ccccc43)o2)cc1[N+](=O)[O-],0
9868,O=[N+](c1ccccc1OCc1oc(cc1)C(Nc1n(c2c(n1)cccc2)Cc1ccccc1)=O)[O-],O=C(Nc1nc2ccccc2n1Cc1ccccc1)c1ccc(COc2ccccc2[N+](=O)[O-])o1,1
9869,c1(cc(ccc1Cl)C(=O)Nc1c(c(C)ccc1)C)NC(=O)COCC,CCOCC(=O)Nc1cc(C(=O)Nc2cccc(C)c2C)ccc1Cl,0
9870,c1c2NC(C(Nc3cccc(cc1)c32)CC(Nc1ccc(NC(=O)C)cc1)=O)=O,CC(=O)Nc1ccc(NC(=O)CC2Nc3cccc4cccc(c34)NC2=O)cc1,1
9871,c1(ccc(OC)cc1)OCC(=O)N/N=C/c1ccc(O[C@H]2[C@H](O)[C@H]([C@@H]([C@H](O2)CO)O)O)cc1,COc1ccc(OCC(=O)N/N=C/c2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc2)cc1,0
9872,c1(c(c(NC(Cc2ccc(c(c2)OC)OC)=O)sc1)C(OC)=O)-c1ccc2ccccc2c1,COC(=O)c1c(-c2ccc3ccccc3c2)csc1NC(=O)Cc1ccc(OC)c(OC)c1,1
9873,c1(cc2nn(c(c2cc1)OCC)C)C(=O)NCCCCc1ccccc1,CCOc1c2ccc(C(=O)NCCCCc3ccccc3)cc2nn1C,1
9874,c1cccc2c(C(N/N=C/c3ccc(o3)[N+](=O)[O-])=O)cc(-c3ccncc3)nc21,O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1cc(-c2ccncc2)nc2ccccc12,1
9875,c1(C)c([N+]([O-])=O)c(n(n1)CCc1n(c(=S)[nH]n1)-c1cc(Cl)c(F)cc1)C,Cc1nn(CCc2n[nH]c(=S)n2-c2ccc(F)c(Cl)c2)c(C)c1[N+](=O)[O-],0
9876,O=[N+](c1c(nn(C)c1C(=O)NNC(Nc1ccc(cc1)Cl)=S)C)[O-],Cc1nn(C)c(C(=O)NNC(=S)Nc2ccc(Cl)cc2)c1[N+](=O)[O-],1
9877,c1(Nc2cc(ccc2OC)OC)scc(n1)-c1c(C)nc(NC(c2ccccc2)=O)s1,COc1ccc(OC)c(Nc2nc(-c3sc(NC(=O)c4ccccc4)nc3C)cs2)c1,1
9878,c1cc2c(cc1C(NCc1ccc(cc1C(F)(F)F)C(F)(F)F)=O)nn(CCCC)c2OCC,CCCCn1nc2cc(C(=O)NCc3ccc(C(F)(F)F)cc3C(F)(F)F)ccc2c1OCC,1
9879,c1c2c(cc(c1)CNC(=O)c1cc3nn(c(OCC)c3cc1)CC)OCO2,CCOc1c2ccc(C(=O)NCc3ccc4c(c3)OCO4)cc2nn1CC,1
9880,c1ccc(SCc2c(c(on2)C(NCCOC)=O)C(=O)O)cc1Cl,COCCNC(=O)c1onc(CSc2cccc(Cl)c2)c1C(=O)O,1
9881,Clc1ccc(cc1)C1CC2(CN(C(c3ccc(OC)cc3)=O)[C@@H](C2)C(NCC(N)=O)=O)ON=1,COc1ccc(C(=O)N2CC3(CC(c4ccc(Cl)cc4)=NO3)C[C@H]2C(=O)NCC(N)=O)cc1,0
9882,C1[C@@H](NC(=O)C1)C(N1[C@H](CC2(ON=C(C2)c2cc(ccc2)NC(c2ccccc2)=O)C1)C(N)=O)=O,NC(=O)[C@H]1CC2(CC(c3cccc(NC(=O)c4ccccc4)c3)=NO2)CN1C(=O)[C@H]1CCC(=O)N1,0
9883,c1(ccc(cc1)COc1ccccc1Br)C(Nc1ccc(Cn2nc(C)cc2C)cc1)=O,Cc1cc(C)n(Cc2ccc(NC(=O)c3ccc(COc4ccccc4Br)cc3)cc2)n1,1
9884,n1nc(COc2ccc(cc2)Cl)sc1NC(=O)c1ccc(cc1)[N+]([O-])=O,O=C(Nc1nnc(COc2ccc(Cl)cc2)s1)c1ccc([N+](=O)[O-])cc1,0
9885,c1cc(-n2nc(C)c(c2OC)/C=N/Nc2c(cc(cc2)[N+]([O-])=O)[N+]([O-])=O)ccc1,COc1c(/C=N/Nc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c(C)nn1-c1ccccc1,1
9886,c1(cc(ccc1)/C=N/n1nnc2n(-c3ccccc3)ncc2c1=O)OC,COc1cccc(/C=N/n2nnc3c(cnn3-c3ccccc3)c2=O)c1,0
9887,c1(=O)cc(nc2n(nc(C(=O)c3ccccc3)n12)-c1cccc(Cl)c1)-c1ccccc1,O=C(c1ccccc1)c1nn(-c2cccc(Cl)c2)c2nc(-c3ccccc3)cc(=O)n12,1
9888,c1c2c(c(c(n(C)c2cc(Cl)c1)=O)C(=O)c1n[nH]nn1)O,Cn1c(=O)c(C(=O)c2nn[nH]n2)c(O)c2ccc(Cl)cc21,0
9889,N(c1cc(Cl)ccc1Cl)=Nc1c(C)[nH]nc1C,Cc1n[nH]c(C)c1N=Nc1cc(Cl)ccc1Cl,0
9890,N1(CCCNC(c2c(onc2CSc2ccc(cc2)F)C(=O)NCc2ccccc2)=O)CCOCC1,O=C(NCc1ccccc1)c1onc(CSc2ccc(F)cc2)c1C(=O)NCCCN1CCOCC1,1
9891,C(Nc1ccccc1)(CCC(NNC(C)=O)=O)=O,CC(=O)NNC(=O)CCC(=O)Nc1ccccc1,0
9892,N(CC1OCCC1)C(=O)CC(c1ccccc1)c1ccccc1,O=C(CC(c1ccccc1)c1ccccc1)NCC1CCCO1,1
9893,c1ccc(cc1)CCC(=O)NNC(=S)NC(c1ccc(cc1)OC)=O,COc1ccc(C(=O)NC(=S)NNC(=O)CCc2ccccc2)cc1,1
9894,c1cccc(NC(=O)c2ccc(c(c2)NC(COCC)=O)Cl)c1,CCOCC(=O)Nc1cc(C(=O)Nc2ccccc2)ccc1Cl,1
9895,C(Oc1ccc(cc1)C(NC(=S)Nc1nc2ccc(C)cc2s1)=O)CC,CCCOc1ccc(C(=O)NC(=S)Nc2nc3ccc(C)cc3s2)cc1,0
9896,c1ccc(cc1C(=O)Nc1sc(c(C)n1)-c1nc(sc1)Nc1ccccc1OCC)Cl,CCOc1ccccc1Nc1nc(-c2sc(NC(=O)c3cccc(Cl)c3)nc2C)cs1,1
9897,c1cc(c(Nc2nc(-c3c(C)nc(s3)NC(=O)c3ccccc3)cs2)cc1)OCC,CCOc1ccccc1Nc1nc(-c2sc(NC(=O)c3ccccc3)nc2C)cs1,1
9898,c1ccc(C(=O)Nc2nc(c(s2)-c2csc(Nc3ccccc3OC)n2)C)cc1,COc1ccccc1Nc1nc(-c2sc(NC(=O)c3ccccc3)nc2C)cs1,1
9899,Fc1c(SCc2noc(c2C(O)=O)C(NCCOC)=O)cccc1,COCCNC(=O)c1onc(CSc2ccccc2F)c1C(=O)O,1
9900,COc1cc(ccc1/C=C1\NC(=S)N(CC2OCCC2)C1=O)OC,COc1ccc(/C=C2\NC(=S)N(CC3CCCO3)C2=O)c(OC)c1,1
9901,C1C(c2ccccc2)=NOC21CN(C(c1ccc(Br)cc1)=O)[C@@H](C2)C(NCC(N)=O)=O,NC(=O)CNC(=O)[C@@H]1CC2(CC(c3ccccc3)=NO2)CN1C(=O)c1ccc(Br)cc1,0
9902,c1c(Cl)ccc(c1)C1CC2(ON=1)CN([C@@H](C2)C(=O)NCC(=O)N)C(c1ccccc1)=O,NC(=O)CNC(=O)[C@@H]1CC2(CC(c3ccc(Cl)cc3)=NO2)CN1C(=O)c1ccccc1,0
9903,N(C(=O)[C@@H]1CCC(N1)=O)c1cccc(c1)C1CC2(C[C@H](N(C(c3nccnc3)=O)C2)C(=O)NC2(C(=O)N)CC2)ON=1,NC(=O)C1(NC(=O)[C@@H]2CC3(CC(c4cccc(NC(=O)[C@@H]5CCC(=O)N5)c4)=NO3)CN2C(=O)c2cnccn2)CC1,0
9904,NC(=O)CNC(=O)[C@H]1N(CC2(ON=C(C2)c2cccc([N+](=O)[O-])c2)C1)C(c1ccc(cc1)OC)=O,COc1ccc(C(=O)N2CC3(CC(c4cccc([N+](=O)[O-])c4)=NO3)C[C@H]2C(=O)NCC(N)=O)cc1,0
9905,c1c(c(ccc1)F)CSc1nc2OC3(c4c(ccc(c4)F)NC3=O)Nc3ccccc3-c2nn1,O=C1Nc2ccc(F)cc2C12Nc1ccccc1-c1nnc(SCc3ccccc3F)nc1O2,1
9906,c12c([nH]c(n2)-c2cc(c(cc2)C)NC(c2sc3ccccc3c2Cl)=O)cccc1,Cc1ccc(-c2nc3ccccc3[nH]2)cc1NC(=O)c1sc2ccccc2c1Cl,1
9907,c1(c(onc1CSc1ccc(Cl)cc1)C(NCCOC)=O)C(=O)O,COCCNC(=O)c1onc(CSc2ccc(Cl)cc2)c1C(=O)O,1
9908,O=C(c1c(CSc2cc(c(C)cc2)C)noc1C(=O)NCC1CCCO1)O,Cc1ccc(SCc2noc(C(=O)NCC3CCCO3)c2C(=O)O)cc1C,1
9909,C(=O)(c1onc(CSc2ccc(F)cc2)c1C(=O)O)NCC=C,C=CCNC(=O)c1onc(CSc2ccc(F)cc2)c1C(=O)O,1
9910,C(C=C)CC(Nc1sc(-c2csc(n2)Nc2ccc(cc2)Cl)c(C)n1)=O,C=CCCC(=O)Nc1nc(C)c(-c2csc(Nc3ccc(Cl)cc3)n2)s1,1
9911,o1nc(CSc2cc(cc(c2)C)C)c(C(=O)O)c1C(=O)NCC=C,C=CCNC(=O)c1onc(CSc2cc(C)cc(C)c2)c1C(=O)O,1
9912,c1(/C=N\NC(=O)c2ccc(o2)Cn2c(c(c(n2)[N+](=O)[O-])Cl)C)cc(Br)ccc1,Cc1c(Cl)c([N+](=O)[O-])nn1Cc1ccc(C(=O)N/N=C\c2cccc(Br)c2)o1,1
9913,N(c1ccc2c(OCO2)c1)C(=O)CN1C(=O)S/C(C1=O)=C/c1cn(c2c1cccc2)C(C)C,CC(C)n1cc(/C=C2/SC(=O)N(CC(=O)Nc3ccc4c(c3)OCO4)C2=O)c2ccccc21,1
9914,C(NC(=S)NNC(=O)c1ccc(C)cc1)(c1ccc(Cl)cc1)=O,Cc1ccc(C(=O)NNC(=S)NC(=O)c2ccc(Cl)cc2)cc1,1
9915,O(CCn1c(OC)c2c(cc(cc2)C(=O)NCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1)C,COCCn1nc2cc(C(=O)NCc3cc(C(F)(F)F)cc(C(F)(F)F)c3)ccc2c1OC,0
9916,N(c1ccc(cc1)C)C(CN1C(=O)S/C(C1=O)=C\c1n(C)ccc1)=O,Cc1ccc(NC(=O)CN2C(=O)S/C(=C\c3cccn3C)C2=O)cc1,0
9917,N#Cc1c(n(CCc2ccccc2)c(c(C=Nc2ccc(cc2)NC(C)=O)c1C)O)=O,CC(=O)Nc1ccc(N=Cc2c(C)c(C#N)c(=O)n(CCc3ccccc3)c2O)cc1,0
9918,c1cc(C)c(cc1-c1ccc(o1)/C=N/NC(=S)Nc1ccccc1)[N+]([O-])=O,Cc1ccc(-c2ccc(/C=N/NC(=S)Nc3ccccc3)o2)cc1[N+](=O)[O-],1
9919,n1(nc2c(ccc(c2)C(=O)NC2c3c(CCC2)cccc3)c1OCC=C)C,C=CCOc1c2ccc(C(=O)NC3CCCc4ccccc43)cc2nn1C,0
9920,C12(CNC(=O)c3ccc4c(n(CC)nc4c3)OC)CC3CC(C1)CC(C3)C2,CCn1nc2cc(C(=O)NCC34CC5CC(CC(C5)C3)C4)ccc2c1OC,1
9921,c12nn(C)c(OCC)c2ccc(c1)C(=O)NCc1ccc(cc1)OC(F)(F)F,CCOc1c2ccc(C(=O)NCc3ccc(OC(F)(F)F)cc3)cc2nn1C,1
9922,c1cc2c(cc1C(NCc1ccccc1)=O)nn(c2OCC)CCOC,CCOc1c2ccc(C(=O)NCc3ccccc3)cc2nn1CCOC,1
9923,c1cc(C(=O)NCC23CC4CC(C3)CC(C2)C4)cc2nn(c(OC)c21)CCOC,COCCn1nc2cc(C(=O)NCC34CC5CC(CC(C5)C3)C4)ccc2c1OC,1
9924,c1(cc2c(cc1)c(OCC)n(CCOC)n2)C(NCc1ccc2c(OCO2)c1)=O,CCOc1c2ccc(C(=O)NCc3ccc4c(c3)OCO4)cc2nn1CCOC,1
9925,CCOc1c2ccc(cc2nn1CCC)C(=O)NCCCCc1ccccc1,CCCn1nc2cc(C(=O)NCCCCc3ccccc3)ccc2c1OCC,1
9926,O(CC)c1c2ccc(cc2nn1CCC)C(NCc1c(OC)cccc1)=O,CCCn1nc2cc(C(=O)NCc3ccccc3OC)ccc2c1OCC,0
9927,c12c(OCC)n(CC)nc2cc(cc1)C(=O)NCCCCc1ccccc1,CCOc1c2ccc(C(=O)NCCCCc3ccccc3)cc2nn1CC,1
9928,[I-].c1[n+](c2ccccc2n1CC(O)COCc1ccccc1)C,C[n+]1cn(CC(O)COCc2ccccc2)c2ccccc21.[I-],0
9929,c12c(N(C(CSc3oc(nn3)CNc3ccc(F)cc3)=O)c3ccccc3S2)cccc1,O=C(CSc1nnc(CNc2ccc(F)cc2)o1)N1c2ccccc2Sc2ccccc21,1
9930,c1c(cc2nc(NCCOC(c3c(cccc3)C)=O)c(cc2c1C)C#N)C,Cc1cc(C)c2cc(C#N)c(NCCOC(=O)c3ccccc3C)nc2c1,1
9931,c1ccc(cc1)NC(N1CCc2cc(OC)c(OC)cc2C1)=S,COc1cc2c(cc1OC)CN(C(=S)Nc1ccccc1)CC2,1
9932,C(N)(=O)c1c[n+](ccc1)CC(=O)OCCC12CC3CC(C1)CC(C2)C3.[Cl-],NC(=O)c1ccc[n+](CC(=O)OCCC23CC4CC(CC(C4)C2)C3)c1.[Cl-],0
9933,c1(sc(nn1)NC(Cn1cnc2c(cccc2)c1=O)=O)CCC,CCCc1nnc(NC(=O)Cn2cnc3ccccc3c2=O)s1,1
9934,c1cc(c2c(cccc2)c1)/C=C(\C(=O)OCC=C)NC(=O)c1ccccc1,C=CCOC(=O)/C(=C\c1cccc2ccccc12)NC(=O)c1ccccc1,1
9935,C(C)CCCCCCOC1C(NC(C)=O)C(C(O)C(CO)O1)O,CCCCCCCCOC1OC(CO)C(O)C(O)C1NC(C)=O,0
9936,c1cc(ccc1)C(N/C(C(Nc1ccccc1)=O)=C/c1ccncc1)=O,O=C(Nc1ccccc1)/C(=C\c1ccncc1)NC(=O)c1ccccc1,1
9937,O(C)c1ccc(CN(C(C(NC2CCCC2)=O)c2ccncc2)C(=O)Cc2cccs2)cc1,COc1ccc(CN(C(=O)Cc2cccs2)C(C(=O)NC2CCCC2)c2ccncc2)cc1,1
9938,c1c(cncc1)N(C(=O)Cc1cccs1)C(C(=O)NCC1OCCC1)c1cccnc1,O=C(NCC1CCCO1)C(c1cccnc1)N(C(=O)Cc1cccs1)c1cccnc1,0
9939,C1COCCN1CC(=O)Nc1sc(C)c(c1C(=O)c1ccccc1)C,Cc1sc(NC(=O)CN2CCOCC2)c(C(=O)c2ccccc2)c1C,1
9940,c1cccc(c1)-c1csc(n1)NC(=O)CSc1nnc2c(C)cc3ccc(cc3n21)OC,COc1ccc2cc(C)c3nnc(SCC(=O)Nc4nc(-c5ccccc5)cs4)n3c2c1,1
9941,n1c(NCC)nc(NCC)nc1N(C)N,CCNc1nc(NCC)nc(N(C)N)n1,0
9942,CC(C)CNC(=S)NC1CC2CCCC(C1)N2Cc1ccco1,CC(C)CNC(=S)NC1CC2CCCC(C1)N2Cc1ccco1,1
9943,C1CC2N(Cc3sccc3)C(C1)CC(NC(Nc1cc(ccc1)C)=S)C2,Cc1cccc(NC(=S)NC2CC3CCCC(C2)N3Cc2cccs2)c1,0
9944,c1ccc(-c2nn(-c3ccc(Cl)c(Cl)c3)c(c3ccccc23)=O)cc1,O=c1c2ccccc2c(-c2ccccc2)nn1-c1ccc(Cl)c(Cl)c1,1
9945,Cl.c1(ccc(C(C(CN(C)C)CCCCC(CN(C)C)C(c2ccc(OC)cc2)=O)=O)cc1)OC,COc1ccc(C(=O)C(CCCCC(CN(C)C)C(=O)c2ccc(OC)cc2)CN(C)C)cc1.Cl,0
9946,C1CCC(C1)N(C(=S)NCC(C)C)CCc1nc2c([nH]1)cc(C)c(c2)C,Cc1cc2nc(CCN(C(=S)NCC(C)C)C3CCCC3)[nH]c2cc1C,1
9947,C(CSc1oc(Cc2ccc([N+](=O)[O-])cc2)nn1)(=O)N(C)C,CN(C)C(=O)CSc1nnc(Cc2ccc([N+](=O)[O-])cc2)o1,0
9948,C1(NC(=S)NCC)CC2N(Cc3occc3)C(CCC2)C1,CCNC(=S)NC1CC2CCCC(C1)N2Cc1ccco1,0
9949,O=C(C(F)(F)F)/C(C=Nc1ccc(cc1)C)=C(\c1cccs1)O,Cc1ccc(N=C/C(C(=O)C(F)(F)F)=C(\O)c2cccs2)cc1,1
9950,c1cc2c(cc1)C(=O)/C(=C/c1ccc(s1)C)S2,Cc1ccc(/C=C2\Sc3ccccc3C2=O)s1,1
9951,c1(N/C(N)=N/c2nc(C)cc(C)n2)c(C)ccc(C)c1,Cc1ccc(C)c(N/C(N)=N/c2nc(C)cc(C)n2)c1,0
9952,N(c1cccc(c1C)C)C(=O)CSc1c2ccccc2nc(COc2ccccc2)n1,Cc1cccc(NC(=O)CSc2nc(COc3ccccc3)nc3ccccc23)c1C,1
9953,C(C#C)Sc1n(C(/C=C/c2ccccc2)=O)cnn1,C#CCSc1nncn1C(=O)/C=C/c1ccccc1,1
9954,C1(Oc2ccccc2OC1)C(=O)N(Cc1sccc1)CC(=O)NC(C)(C)C,CC(C)(C)NC(=O)CN(Cc1cccs1)C(=O)C1COc2ccccc2O1,1
9955,[Cl+3]([O-])([O-])([O-])[O-].c1ccccc1N(/C=C/c1sc2c(cc(cc2)Cl)[n+]1CC)C,CC[n+]1c(/C=C/N(C)c2ccccc2)sc2ccc(Cl)cc21.[O-][Cl+3]([O-])([O-])[O-],0
9956,COc1ccc(cc1)NC(=S)N(Cc1cccnc1)CCc1[nH]c2c(n1)cc(c(c2)C)C,COc1ccc(NC(=S)N(CCc2nc3cc(C)c(C)cc3[nH]2)Cc2cccnc2)cc1,1
9957,O=C(Nc1ccccc1[N+]([O-])=O)C1C(c2ccccc2)=C1c1ccccc1,O=C(Nc1ccccc1[N+](=O)[O-])C1C(c2ccccc2)=C1c1ccccc1,1
9958,C1(CS/C(N1Cc1cc2c(OCO2)cc1)=N/NC(c1ccc(c(c1)OC)OC)=O)=O,COc1ccc(C(=O)N/N=C2/SCC(=O)N2Cc2ccc3c(c2)OCO3)cc1OC,1
9959,c1sccc1C(N(C(=O)Cc1cccs1)c1cc(ccc1)C)C(NC1CCCC1)=O,Cc1cccc(N(C(=O)Cc2cccs2)C(C(=O)NC2CCCC2)c2ccsc2)c1,0
9960,CCCOc1ccc(cc1)C(NNC(=S)NC(C)=O)=O,CCCOc1ccc(C(=O)NNC(=S)NC(C)=O)cc1,0
9961,N(C(=S)N1CC(c2[nH]c3cc(C)c(cc3n2)C)CCC1)c1ccccc1,Cc1cc2nc(C3CCCN(C(=S)Nc4ccccc4)C3)[nH]c2cc1C,0
9962,c1(occc1)CN1C2CCC1CC(NC(=S)Nc1ccccc1CC)C2,CCc1ccccc1NC(=S)NC1CC2CCC(C1)N2Cc1ccco1,0
9963,FC(F)(F)c1cc(c(Cl)cc1)NC(C[n+]1ccc(N(C)C)cc1)=O.[Cl-],CN(C)c1cc[n+](CC(=O)Nc2cc(C(F)(F)F)ccc2Cl)cc1.[Cl-],0
9964,FC(c1cc(c(Cl)cc1)NC(=O)C[n+]1ccc(cc1)C)(F)F.[Cl-],Cc1cc[n+](CC(=O)Nc2cc(C(F)(F)F)ccc2Cl)cc1.[Cl-],0
9965,c1snnc1C(=O)N(C(c1cccs1)C(NC(C)(C)C)=O)c1cc(cc(C)c1)C,Cc1cc(C)cc(N(C(=O)c2csnn2)C(C(=O)NC(C)(C)C)c2cccs2)c1,0
9966,C1CCCC1NC(=O)C(N(C(C(F)(F)F)=O)CCc1ccc(OC)cc1)c1sccc1,COc1ccc(CCN(C(=O)C(F)(F)F)C(C(=O)NC2CCCC2)c2cccs2)cc1,1
9967,c1(ccc(Nc2nc(N(C#N)C)nc(n2)Cl)cc1)C,Cc1ccc(Nc2nc(Cl)nc(N(C)C#N)n2)cc1,1
9968,c1c(/C=N/Nc2cc(-n3cc(cn3)C)ncn2)c(Cl)ccc1,Cc1cnn(-c2cc(N/N=C/c3ccccc3Cl)ncn2)c1,0
9969,c1cc(ccc1OCc1ccc(C(=O)N2CCc3ccccc3C2)o1)OCC,CCOc1ccc(OCc2ccc(C(=O)N3CCc4ccccc4C3)o2)cc1,1
9970,c1(Cn2nc(C)c(NC(CSc3nc4c(CCc5c-4cccc5)c(n3)C(F)(F)F)=O)c2C)ccc(Cl)cc1,Cc1nn(Cc2ccc(Cl)cc2)c(C)c1NC(=O)CSc1nc2c(c(C(F)(F)F)n1)CCc1ccccc1-2,1
9971,c1cc2c(CCc3ccccc3N2C(=O)COc2c3ccccc3ccc2)cc1,O=C(COc1cccc2ccccc12)N1c2ccccc2CCc2ccccc21,1
9972,n1cccc2c1ccc(C(C(=O)NC1CCCCC1)N(C(c1sccc1)=O)Cc1ccc(cc1)OC)c2,COc1ccc(CN(C(=O)c2cccs2)C(C(=O)NC2CCCCC2)c2ccc3ncccc3c2)cc1,1
9973,C1(C)=C(C(C)=O)C(C(=C(O1)N)C#N)c1cc2cccc(C)c2nc1Cl,CC(=O)C1=C(C)OC(N)=C(C#N)C1c1cc2cccc(C)c2nc1Cl,1
9974,CC(C)c1cc2c(cc1)nc1sc(c(c1c2)N)C(=O)N1Cc2ccccc2CC1,CC(C)c1ccc2nc3sc(C(=O)N4CCc5ccccc5C4)c(N)c3cc2c1,1
